Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5404989,,None,251.28,0,2.42,11,CCOC(=O)COC(=O)Nc1cc(C)ccc1C,IC50,'=',2900,nM,5.54,,,UO_0000065,22.04,0.42,3.12,8.57,0,CHEMBL5374759,Inhibition of NLRP3 inflammasome activation in human whole blood assessed as inhibition of LPS/ATP induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 60 mins by ELISA,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,2.9
CHEMBL5423530,,None,367.41,0,2.7,NDT-19795,O=C(Nc1c2c(cc3c1CCC3)CCC2)O[C@H](Cc1ncccn1)C(=O)O,IC50,'=',4700,nM,5.33,,,UO_0000065,14.5,0.27,2.63,5.25,0,CHEMBL5374759,Inhibition of NLRP3 inflammasome activation in human whole blood assessed as inhibition of LPS/ATP induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 60 mins by ELISA,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,4.7
CHEMBL5219660,JT-001,3.0,402.48,0,2.15,17,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,IC50,'=',63,nM,7.2,,,UO_0000065,17.89,0.35,5.05,7.04,0,CHEMBL5217806,Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,0.063
CHEMBL5219210,,None,431.52,0,1.35,R-20,CN[C@H]1COc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cnn2C1,IC50,'=',1400,nM,5.85,,,UO_0000065,13.57,0.27,4.5,5.12,0,CHEMBL5217806,Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5214989,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,1.4
CHEMBL1507547,,None,360.89,0,3.21,SID26664689,Cc1cccc(N2CCN(CC(O)COc3ccc(Cl)cc3)CC2)c1,IC50,'=',4780,nM,5.32,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,4.78
CHEMBL1558285,,None,407.3,0,3.54,SID49641834,CCN(CC)c1ccc2nc3ccccc3[n+](CC)c2c1.[I-],IC50,'=',6230,nM,5.21,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,6.23
CHEMBL1732520,,None,319.36,0,4.08,SID46500089,Cc1ccc(C2=NOC(C)(c3nnc(-c4ccccc4)o3)C2)cc1,IC50,'=',4290,nM,5.37,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,4.29
CHEMBL1577062,,None,317.41,0,3.36,SID17403510,COc1ccccc1CNC(=O)c1ccc(SC)cc1OC,IC50,'=',5780,nM,5.24,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,5.78
CHEMBL1541722,,None,383.76,0,4.28,SID17409677,Cc1onc(-c2ccccc2Cl)c1C(=O)N1C=CC(C(F)(F)F)=NCC1,IC50,'=',6510,nM,5.19,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,6.51
CHEMBL1580883,,None,278.31,0,3.36,SID49645260,COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,IC50,'=',8260,nM,5.08,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,8.26
CHEMBL1444685,,None,280.37,0,2.71,SID49734241,CN(CC(=O)N1CCc2ccccc2C1)c1ccccc1,IC50,'=',2220,nM,5.65,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,2.22
CHEMBL2000196,,None,310.38,0,3.65,SID14742458,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,IC50,'=',4550,nM,5.34,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,4.55
CHEMBL1596325,,None,363.46,0,2.49,SID49824678,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,IC50,'=',2930,nM,5.53,,Active,UO_0000065,,,,,0,CHEMBL1738451,"PUBCHEM_BIOASSAY: Dose Response confirmation of inhibitors of NALP3 in yeast using a Caspase-1-ASC counter screen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,2.93
CHEMBL5405293,,None,393.35,0,1.68,28,Cc1ccc(C(F)(F)F)nc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,IC50,'=',550,nM,6.26,,,UO_0000065,15.91,0.33,4.58,5.33,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.55
CHEMBL5414296,,None,448.42,0,2.44,32,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCOCC2)co1,IC50,'=',570,nM,6.24,,,UO_0000065,13.92,0.28,3.8,5.49,0,CHEMBL5358952,Inhibition of NLRP3 in human whole blood assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 0.5 hrs and later incubated with ATP for 1.5 hrs by AlphaLISA assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 2.0 hr,INHIBITOR,,0.57
CHEMBL5422139,,None,386.88,0,4.45,19,CCN1CCC[C@@H](Nc2nc3nc(-c4c(C)cc(Cl)cc4O)ccc3o2)C1,IC50,'=',0.4,nM,9.4,,,UO_0000065,24.29,0.48,4.95,12.63,0,CHEMBL5363651,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated for 3 hrs followed by nigericin addition and measured after 1 hr by resazurin dye based microplate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360602,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,0.4
CHEMBL5395866,,None,398.89,0,4.6,41,Cc1cc(Cl)cc(O)c1-c1ccc2oc(N[C@H]3CCCN4CCC[C@H]34)nc2n1,IC50,'=',0.6,nM,9.22,,,UO_0000065,23.12,0.45,4.62,12.39,0,CHEMBL5363651,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated for 3 hrs followed by nigericin addition and measured after 1 hr by resazurin dye based microplate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360602,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,0.6
CHEMBL236150,CLIOXANIDE,2.0,541.51,1,4.73,SID50085912,CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1,IC50,'=',1610,nM,5.79,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,1.61
CHEMBL1577062,,None,317.41,0,3.36,SID17403510,COc1ccccc1CNC(=O)c1ccc(SC)cc1OC,IC50,'=',24800,nM,4.61,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,24.8
CHEMBL1411435,,None,333.34,0,1.48,SID49645184,O=C(NC(=S)NNC(=O)c1ccccc1O)c1ccc(F)cc1,IC50,'=',7940,nM,5.1,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,7.94
CHEMBL1559889,,None,246.27,0,1.78,SID857404,CC(C)NC(=O)c1c(O)nc2ccccc2c1O,IC50,'=',13100,nM,4.88,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,13.1
CHEMBL1596325,,None,363.46,0,2.49,SID49824678,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,IC50,'=',8960,nM,5.05,,Active,UO_0000065,,,,,0,CHEMBL1737963,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of inhibitors of NALP3 in yeast using a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2825, AID2832]",F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,8.96
CHEMBL5593332,,None,413.48,0,2.23,9,Cc1nc(N[C@@H]2CCCN(CCCC(=O)O)C2)nnc1-c1ccc2c(c1O)CCO2,IC50,'=',4.2,nM,8.38,,,UO_0000065,20.26,0.38,6.15,6.94,0,CHEMBL5582246,Inhibition of NLRP3 in LPS/nigericin induced human THP-1 cells assessed as reduction in pyroptosis pretreated for 3 hrs in presence of LPS followed by nigericin addition and measured after 1 hr by resazurin dye based analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579873,1,Scientific Literature,ACS Med Chem Lett,2024,None,TIME = 4.0 hr,INHIBITOR,,4.2
CHEMBL4538032,,None,378.88,0,2.45,INF58,C=C(Cc1ccccc1Cl)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,IC50,'=',74000,nM,4.13,,,UO_0000065,10.9,0.23,1.68,4.63,0,CHEMBL4324153,Inhibition of recombinant human NLRP3 ATPase assessed as reduction in ADP formation preincubated for 10 mins followed by ATP addition and measured after 40 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4321841,1,Scientific Literature,Eur J Med Chem,2020,None,,,,74
CHEMBL4636870,,None,437.46,0,4.85,10,O=C(O)c1ccc(/C=C2\SC(=S)N(CCc3cccc(C(F)(F)F)c3)C2=O)cc1,IC50,'=',5910,nM,5.23,,,UO_0000065,11.95,0.25,0.38,9.08,0,CHEMBL4628081,Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells assessed as effect on IL-1beta production in presence of nigericin by ELISA,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4627283,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,,5.91
CHEMBL4644329,,None,407.37,0,4.64,16,O=C(O)c1ccc(/C=C2\SC(=O)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,IC50,'=',5960,nM,5.22,,,UO_0000065,12.83,0.25,0.58,7,0,CHEMBL4628081,Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells assessed as effect on IL-1beta production in presence of nigericin by ELISA,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4627283,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,,,5.96
CHEMBL5424987,,None,312.37,0,3.57,9,CCOC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,IC50,'=',940,nM,6.03,,,UO_0000065,19.29,0.36,2.46,9.36,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.94
CHEMBL5402176,,None,338.39,0,1.57,22,Cc1ccc(C)c(Nc2nc(C(=O)NS(=O)(=O)N(C)C)co2)c1,IC50,'=',510,nM,6.29,,,UO_0000065,18.6,0.37,4.72,6.02,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.51
CHEMBL5424732,,None,380.47,0,2.56,25,Cc1ccc(C(C)(C)C)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1,IC50,'=',66,nM,7.18,,,UO_0000065,18.87,0.38,4.62,6.87,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.066
CHEMBL5409874,,None,420.41,0,3.06,29,Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C(C)C)co1,IC50,'=',24,nM,7.62,,,UO_0000065,18.12,0.37,4.56,7.29,0,CHEMBL5358951,Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5356996,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 1.75 hr,INHIBITOR,,0.024
CHEMBL5176529,,None,277.32,0,3.73,53,O=C(Cc1ccc2ccccc2c1)Nc1cccc(O)c1,IC50,'=',1621,nM,5.79,,,UO_0000065,20.88,0.38,2.06,11.74,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,1.621
CHEMBL5595872,,None,507.43,2,5.19,5r,COc1ccc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2ccc(Br)s2)CCC3)cc1,IC50,'=',2916,nM,5.54,,,UO_0000065,10.91,0.25,0.35,6.55,0,CHEMBL5580140,Inhibition of NLRP3 in human THP-1 cells assessed as inhibition of LPS/nigericin-induced caspase-1 activation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579797,1,Scientific Literature,Bioorg Med Chem Lett,2024,None,,INHIBITOR,,2.916
CHEMBL4752523,,None,389.5,0,3.24,7,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1nccs1,IC50,'=',35,nM,7.46,,,UO_0000065,19.14,0.39,4.22,8.46,0,CHEMBL4671767,Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4665838,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,35
CHEMBL4795321,,None,389.5,0,3.24,11,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1cscn1,IC50,'=',369,nM,6.43,,,UO_0000065,16.52,0.34,3.19,7.3,0,CHEMBL4671767,Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4665838,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,369
CHEMBL4745667,,None,463.65,0,4.5,14,CCSCc1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,IC50,'=',93,nM,7.03,,,UO_0000065,15.17,0.32,2.53,7.98,0,CHEMBL4671767,Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4665838,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,93
CHEMBL4758006,,None,460.58,0,2.94,17,CN(C)C(=O)c1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,IC50,'=',344,nM,6.46,,,UO_0000065,14.03,0.28,3.52,5.96,0,CHEMBL4671767,Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4665838,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,344
CHEMBL4780624,,None,394.48,0,2.75,2,CCOC(=O)[C@@H](Cc1ncccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',160,nM,6.8,,,UO_0000065,17.23,0.32,4.05,7.29,1,CHEMBL5374759,Inhibition of NLRP3 inflammasome activation in human whole blood assessed as inhibition of LPS/ATP induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 60 mins by ELISA,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,0.16
CHEMBL5420080,,None,251.28,0,2.42,13,CCOC(=O)COC(=O)Nc1c(C)cccc1C,IC50,'=',1100,nM,5.96,,,UO_0000065,23.71,0.45,3.54,9.22,0,CHEMBL5374759,Inhibition of NLRP3 inflammasome activation in human whole blood assessed as inhibition of LPS/ATP induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with ATP for 60 mins by ELISA,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5370650,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,1.1
